Date,Exchange Rate,US Interest Rate,Turkey Interest Rate,Turkey GDP Growth Rate,Unemployment,Current Account Balance,Inflation Rate Differential,US GDP Growth Rate,Turkey Public Debt ,Unemployment (US),Unemployment Differential
20/04/15,2.6992,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
21/04/15,2.6853,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
22/04/15,2.7116,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
23/04/15,2.7016,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
24/04/15,2.7143,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
27/04/15,2.6746,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
28/04/15,2.6582,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
29/04/15,2.6603,0.25,7.25,-13.575,11.03,-4.783,8.1123184,3,-3373,5.4,5.63
30/04/15,2.6725,0.25,7.25,-13.575,11.03,-3.913,8.1123184,3,-3373,5.4,5.63
01/05/15,2.7081,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
04/05/15,2.7135,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
05/05/15,2.7044,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
06/05/15,2.692,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
07/05/15,2.6852,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
08/05/15,2.6962,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
11/05/15,2.6937,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
12/05/15,2.6635,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
13/05/15,2.6308,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
14/05/15,2.5912,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
15/05/15,2.5754,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
18/05/15,2.5807,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
19/05/15,2.5935,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
20/05/15,2.5785,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
21/05/15,2.5886,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
22/05/15,2.5991,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
25/05/15,2.6155,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
26/05/15,2.6418,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
27/05/15,2.6423,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
28/05/15,2.6545,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
29/05/15,2.6629,0.25,7.25,-13.575,11.03,-3.913,8.13292175,3,-3611,5.6,5.43
01/06/15,2.6828,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
02/06/15,2.6741,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
03/06/15,2.6853,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
04/06/15,2.6676,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
05/06/15,2.6607,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
08/06/15,2.7515,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
09/06/15,2.7543,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
10/06/15,2.7356,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
11/06/15,2.7023,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
12/06/15,2.7135,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
15/06/15,2.7354,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
16/06/15,2.7344,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
17/06/15,2.7069,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
18/06/15,2.7123,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
19/06/15,2.6948,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
22/06/15,2.6655,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
23/06/15,2.6794,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
24/06/15,2.6777,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
25/06/15,2.6552,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
26/06/15,2.6646,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
29/06/15,2.7038,0.25,7.25,-13.575,11.03,-4.246,7.0807558,3,-2700,5.3,5.73
30/06/15,2.6816,0.25,7.25,11.008,9.5,-3.232,7.0807558,3,-2700,5.3,4.2
01/07/15,2.6917,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
02/07/15,2.6845,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
03/07/15,2.6901,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
06/07/15,2.6781,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
07/07/15,2.6863,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
08/07/15,2.6883,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
09/07/15,2.6787,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
10/07/15,2.6667,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
13/07/15,2.6461,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
14/07/15,2.6315,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
15/07/15,2.6465,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
16/07/15,2.6567,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
17/07/15,2.6529,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
20/07/15,2.6985,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
21/07/15,2.6845,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
22/07/15,2.707,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
23/07/15,2.7338,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
24/07/15,2.7378,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
27/07/15,2.7714,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
28/07/15,2.7603,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
29/07/15,2.7664,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
30/07/15,2.7829,0.25,7.25,11.008,9.5,-3.232,6.6445932,1.3,-2856,5.2,4.3
31/07/15,2.7708,0.25,7.25,11.008,9.5,-3.114,6.6445932,1.3,-2856,5.2,4.3
03/08/15,2.7812,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
04/08/15,2.7832,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
05/08/15,2.787,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
06/08/15,2.7757,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
07/08/15,2.7807,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
10/08/15,2.7795,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
11/08/15,2.7796,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
12/08/15,2.7769,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
13/08/15,2.8202,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
14/08/15,2.8338,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
17/08/15,2.8685,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
18/08/15,2.8953,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
19/08/15,2.9254,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
20/08/15,2.9159,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
21/08/15,2.919,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
24/08/15,2.9424,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
25/08/15,2.9402,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
26/08/15,2.9321,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
27/08/15,2.909,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
28/08/15,2.9237,0.25,7.25,11.008,9.5,-3.114,6.9454307,1.3,856,5.1,4.4
31/08/15,2.9149,0.25,7.25,11.008,9.5,0.311,6.9454307,1.3,856,5.1,4.4
01/09/15,2.9307,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
02/09/15,2.9415,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
03/09/15,2.9708,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
04/09/15,3.0086,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
07/09/15,3.0329,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
08/09/15,3.0112,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
09/09/15,3.0365,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
10/09/15,3.0227,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
11/09/15,3.0458,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
14/09/15,3.0581,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
15/09/15,3.0298,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
16/09/15,2.9983,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
17/09/15,3.0126,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
18/09/15,3.0052,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
21/09/15,3.0064,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
22/09/15,3.026,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
23/09/15,3.0383,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
24/09/15,3.0401,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
25/09/15,3.0473,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
28/09/15,3.058,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
29/09/15,3.037,0.25,7.25,11.008,9.5,0.311,7.98312275,1.3,317,5,4.5
30/09/15,3.0256,0.25,7.25,9.922,10.07,0.23,7.98312275,1.3,317,5,5.07
01/10/15,3.0269,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
02/10/15,2.9917,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
05/10/15,2.9837,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
06/10/15,2.958,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
07/10/15,2.9403,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
08/10/15,2.8935,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
09/10/15,2.9113,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
12/10/15,2.9268,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
13/10/15,2.9585,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
14/10/15,2.9138,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
15/10/15,2.8792,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
16/10/15,2.8916,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
19/10/15,2.9057,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
20/10/15,2.9006,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
21/10/15,2.8958,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
22/10/15,2.873,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
23/10/15,2.908,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
26/10/15,2.8899,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
27/10/15,2.9043,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
28/10/15,2.924,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
29/10/15,2.9365,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
30/10/15,2.915,0.25,7.25,9.922,10.07,0.23,7.4108566,0.1,-79,5,5.07
02/11/15,2.8243,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
03/11/15,2.8293,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
04/11/15,2.863,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
05/11/15,2.8602,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
06/11/15,2.9183,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
09/11/15,2.9205,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
10/11/15,2.9165,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
11/11/15,2.8747,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
12/11/15,2.8651,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
13/11/15,2.8632,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
16/11/15,2.8834,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
17/11/15,2.8691,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
18/11/15,2.8626,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
19/11/15,2.8429,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
20/11/15,2.8289,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
23/11/15,2.8506,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
24/11/15,2.8773,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
25/11/15,2.8885,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
26/11/15,2.9201,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
27/11/15,2.9252,0.25,7.25,9.922,10.07,-0.334,7.6004444,0.1,-1730,5.1,4.97
30/11/15,2.9138,0.25,7.25,9.922,10.07,-2.194,7.6004444,0.1,-1730,5.1,4.97
01/12/15,2.8907,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
02/12/15,2.8894,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
03/12/15,2.8848,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
04/12/15,2.8929,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
07/12/15,2.9131,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
08/12/15,2.9101,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
09/12/15,2.9162,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
10/12/15,2.9236,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
11/12/15,2.9827,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
14/12/15,2.9796,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
15/12/15,2.9649,0.25,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
16/12/15,2.935,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
17/12/15,2.9296,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
18/12/15,2.9073,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
21/12/15,2.9159,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
22/12/15,2.9306,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
23/12/15,2.917,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
24/12/15,2.9187,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
25/12/15,2.9124,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
28/12/15,2.9061,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
29/12/15,2.9064,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
30/12/15,2.9189,0.5,7.25,9.922,10.07,-2.194,8.0788122,0.1,-5163,5,5.07
31/12/15,2.9172,0.5,7.25,1.933,10.6,-5.055,8.0788122,0.1,-5163,5,5.6
01/01/16,2.9214,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
04/01/16,2.9643,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
05/01/16,2.9846,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
06/01/16,3.0025,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
07/01/16,2.9991,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
08/01/16,3.0201,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
11/01/16,3.0376,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
12/01/16,3.034,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
13/01/16,3.0265,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
14/01/16,3.0233,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
15/01/16,3.047,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
18/01/16,3.0361,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
19/01/16,3.0401,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
20/01/16,3.0419,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
21/01/16,3.0125,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
22/01/16,3.0011,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
25/01/16,3.0215,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
26/01/16,3.0083,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
27/01/16,3.0015,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
28/01/16,2.9692,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
29/01/16,2.9548,0.5,7.25,1.933,10.6,-5.055,8.205671,2,-1983,4.9,5.7
01/02/16,2.9459,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
02/02/16,2.9519,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
03/02/16,2.9157,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
04/02/16,2.9119,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
05/02/16,2.9174,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
08/02/16,2.947,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
09/02/16,2.94,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
10/02/16,2.9216,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
11/02/16,2.9303,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
12/02/16,2.93,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
15/02/16,2.9462,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
16/02/16,2.9777,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
17/02/16,2.9566,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
18/02/16,2.9687,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
19/02/16,2.9514,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
22/02/16,2.9367,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
23/02/16,2.9437,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
24/02/16,2.9367,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
25/02/16,2.9277,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
26/02/16,2.9955,0.5,7.25,1.933,10.6,-2.259,7.759555,2,-1677,4.9,5.7
29/02/16,2.9657,0.5,7.25,1.933,10.6,-2.008,7.759555,2,-1677,4.9,5.7
01/03/16,2.936,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
02/03/16,2.9255,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
03/03/16,2.9087,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
04/03/16,2.9045,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
07/03/16,2.9164,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
08/03/16,2.9146,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
09/03/16,2.8919,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
10/03/16,2.8914,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
11/03/16,2.8684,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
14/03/16,2.8706,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
15/03/16,2.8984,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
16/03/16,2.869,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
17/03/16,2.8414,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
18/03/16,2.8675,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
21/03/16,2.8617,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
22/03/16,2.8668,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
23/03/16,2.876,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
24/03/16,2.8727,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
25/03/16,2.8758,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
28/03/16,2.8687,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
29/03/16,2.8376,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
30/03/16,2.8357,0.5,7.25,1.933,10.6,-2.008,6.6074018,2,-3297,5,5.6
31/03/16,2.8173,0.5,7.25,-15.736,10.7,-3.771,6.6074018,2,-3297,5,5.7
01/04/16,2.8215,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
04/04/16,2.812,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
05/04/16,2.8317,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
06/04/16,2.8402,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
07/04/16,2.8616,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
08/04/16,2.8499,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
11/04/16,2.8329,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
12/04/16,2.8348,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
13/04/16,2.8469,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
14/04/16,2.8489,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
15/04/16,2.8547,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
18/04/16,2.8399,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
19/04/16,2.8308,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
20/04/16,2.813,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
21/04/16,2.8328,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
22/04/16,2.8488,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
25/04/16,2.8441,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
26/04/16,2.8219,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
27/04/16,2.8189,0.5,7.25,-15.736,10.7,-3.771,5.440293,1.9,-2462,5,5.7
